genome_id,gene,value
g16,sdh,1
g16,group_1473,1
g16,scpB_2,1
g16,lnrL_1,1
g16,prmC_1,1
g16,group_1466,1
g16,frcA_4,1
g16,lasR,1
g16,group_1465,1
g16,gamR,1
g16,tam_1,1
g16,group_1461,1
g16,mhpC,1
g16,group_1460,1
g16,fliP,1
g16,fabG_9,1
g16,frcA_5,1
g16,fabG_2,1
g16,group_1459,1
g16,ompR_1,1
g16,luxR,1
g16,group_1457,1
g16,frcA_3,1
g16,group_1456,1
g16,yehW,1
g16,group_1450,1
g16,nagR_3,1
g16,truA,1
g16,lepB,1
g16,group_1448,1
g16,group_1447,1
g16,deoC_2,1
g16,ubiG,1
g16,group_1440,1
g16,group_1439,1
g16,yfcA_2,1
g16,hisA,1
g16,group_1438,1
g16,group_1437,1
g16,etfB,1
g16,group_1428,1
g16,group_1426,1
g16,group_1424,1
g16,crt_1,1
g16,cah_1,1
g16,map_1,1
g16,group_1423,1
g16,deoR_1,1
g16,lutR_1,1
g16,fixK_4,1
g16,cysZ,1
g16,kdsB,1
g16,group_1419,1
g16,paaG_2,1
g16,cpnA_1,1
g16,cof,1
g16,lutR_8,1
g16,group_1417,1
g16,lptB_1,1
g16,group_1415,1
g16,glnQ_13,1
g16,fabG_12,1
g16,group_1411,1
g16,tlyA,1
g16,linC,1
g16,sufC,1
g16,group_1410,1
g16,group_1408,1
g16,osmY,1
g16,arsH,1
g16,cobM,1
g16,bepA_2,1
g16,glnQ_9,1
g16,group_1401,1
g16,fabG_3,1
g16,kdgR_2,1
g16,group_1400,1
g16,group_1398,1
g16,group_1397,1
g16,group_1396,1
g16,group_1395,1
g16,yadH,1
g16,bacC_6,1
g16,group_1393,1
g16,cobJ,1
g16,glpR,1
g16,moeZ,1
g16,nagR_2,1
g16,group_1388,1
g16,gno_1,1
g16,kduD_1,1
g16,group_1382,1
g16,cpnA_2,1
g16,group_1381,1
g16,birA,1
g16,group_1380,1
g16,rpsB,1
g16,eryH,1
g16,frcA_6,1
g16,fabG_6,1
g16,kduD_2,1
g16,group_1379,1
g16,gno_3,1
g16,occP_1,1
g16,gdh_4,1
g16,gloB_2,1
g16,group_1377,1
g16,group_1376,1
g16,fabG_13,1
g16,ccmC,1
g16,xylB_2,1
g16,tpiA,1
g16,surE,1
g16,glnQ_4,1
g16,nanR_3,1
g16,pqqCD,1
g16,group_1374,1
g16,group_1373,1
g16,polS,1
g16,gdh_6,1
g16,group_1370,1
g16,cobI,1
g16,tcyA,1
g16,echA8_4,1
g16,occP_4,1
g16,tam_2,1
g16,NADK,1
g16,group_1368,1
g16,lvr,1
g16,thiG_1,1
g16,xthA_1,1
g16,cysQ_5,1
g16,ramA,1
g16,hisN,1
g16,metQ,1
g16,ubiE,1
g16,group_1362,1
g16,cysH,1
g16,group_1359,1
g16,group_1358,1
g16,pgrR_4,1
g16,phnK,1
g16,bdhA,1
g16,group_1352,1
g16,sdhB,1
g16,crt_3,1
g16,fabG_10,1
g16,fepC_1,1
g16,ucpA_1,1
g16,group_1348,1
g16,zupT,1
g16,ydcV_1,1
g16,frcA_9,1
g16,group_1345,1
g16,group_1343,1
g16,artJ_2,1
g16,caiD_2,1
g16,group_1342,1
g16,ant1,1
g16,kdgR_1,1
g16,nanR_1,1
g16,rbsA_13,1
g16,budC,1
g16,udh,1
g16,group_1335,1
g16,menH_1,1
g16,perR_1,1
g16,srlR,1
g16,group_1333,1
g16,phnV,1
g16,group_1332,1
g16,bacC_3,1
g16,glnQ_3,1
g16,paaC,1
g16,echA8_1,1
g16,group_1327,1
g16,mtgA_3,1
g16,group_1326,1
g16,flgG,1
g16,lipB,1
g16,cobV,1
g16,group_1325,1
g16,btuD_21,1
g16,group_1318,1
g16,group_1317,1
g16,modA,1
g16,group_1316,1
g16,group_1315,1
g16,pdhR,1
g16,xthA_2,1
g16,crt_2,1
g16,group_1313,1
g16,ydcV_2,1
g16,group_1312,1
g16,group_1310,1
g16,group_1309,1
g16,yfiH,1
g16,phyR_2,1
g16,gdh_5,1
g16,group_1308,1
g16,btuD_17,1
g16,parA,1
g16,group_1306,1
g16,thyA,1
g16,COQ3_2,1
g16,pldht,1
g16,group_1303,1
g16,group_1302,1
g16,fabG2,1
g16,rpaR_2,1
g16,cutM_2,1
g16,glnH_6,1
g16,punA,1
g16,phyR_1,1
g16,potH_1,1
g16,oppF_1,1
g16,suhB_4,1
g16,cmpD,1
g16,hpcH,1
g16,group_1292,1
g16,group_1290,1
g16,group_1289,1
g16,suhB_2,1
g16,pdeA,1
g16,group_1282,1
g16,hcaB_5,1
g16,ssuC_4,1
g16,ssuB_2,1
g16,group_1281,1
g16,hisQ_2,1
g16,group_1280,1
g16,fepC_2,1
g16,xthA_3,1
g16,fabI_3,1
g16,uppP,1
g16,group_1275,1
g16,group_1274,1
g16,artI_1,1
g16,catD,1
g16,aptA,1
g16,group_1267,1
g16,group_1266,1
g16,argT,1
g16,group_1265,1
g16,group_1263,1
g16,group_1262,1
g16,exoK,1
g16,mshD,1
g16,group_1255,1
g16,frlD_2,1
g16,lptB_3,1
g16,group_1254,1
g16,group_1253,1
g16,fpr,1
g16,lpxA,1
g16,tauB,1
g16,group_1252,1
g16,nimR,1
g16,murI,1
g16,ydcV_6,1
g16,group_1245,1
g16,hyi_1,1
g16,minD,1
g16,group_1244,1
g16,group_1243,1
g16,trpC,1
g16,gsiD_8,1
g16,group_1239,1
g16,fabI_2,1
g16,scpA,1
g16,ydcV_5,1
g16,nirQ,1
g16,lacG_1,1
g16,group_1238,1
g16,group_1237,1
g16,neo,1
g16,group_1229,1
g16,yqfL,1
g16,ydcV_7,1
g16,echA8_3,1
g16,nqo2_2,1
g16,group_1228,1
g16,panB_2,1
g16,group_1227,1
g16,gsiD_3,1
g16,COQ5_1,1
g16,proC_2,1
g16,ymdB,1
g16,dasC_8,1
g16,egtC,1
g16,group_1221,1
g16,rsmA,1
g16,rcsC_7,1
g16,group_1219,1
g16,group_1218,1
g16,apnO,1
g16,group_1216,1
g16,opuAA_2,1
g16,rlmB_2,1
g16,fliY_4,1
g16,group_1215,1
g16,gsiA_13,1
g16,dkgB,1
g16,COQ3_3,1
g16,znuB,1
g16,dasC_5,1
g16,group_1214,1
g16,ngcG_8,1
g16,yedK,1
g16,trmJ,1
g16,glnH_1,1
g16,group_1207,1
g16,dasC_3,1
g16,actIII,1
g16,ydcV_3,1
g16,sugB_2,1
g16,rbn,1
g16,group_1206,1
g16,oppD_8,1
g16,dasC_10,1
g16,group_1201,1
g16,group_1200,1
g16,group_1199,1
g16,sugB_4,1
g16,rpaR_1,1
g16,potH_2,1
g16,fghA_2,1
g16,lpxH,1
g16,group_1198,1
g16,group_1197,1
g16,rplB,1
g16,mazG,1
g16,fliY_2,1
g16,group_1190,1
g16,trpA,1
g16,ngcG_4,1
g16,group_1189,1
g16,map_2,1
g16,hcaB_2,1
g16,cysQ_1,1
g16,group_1186,1
g16,lgt,1
g16,group_1182,1
g16,ngcG_9,1
g16,gsiD_6,1
g16,lsrF,1
g16,peb1A,1
g16,group_1180,1
g16,group_1175,1
g16,yofA,1
g16,group_1174,1
g16,ddpC_5,1
g16,group_1173,1
g16,group_1172,1
g16,hdfR_5,1
g16,araQ_4,1
g16,ssuC_1,1
g16,kduI,1
g16,ngcG_7,1
g16,group_1168,1
g16,group_1167,1
g16,ygfZ,1
g16,group_1164,1
g16,araQ_1,1
g16,group_1163,1
g16,aqdA1,1
g16,dat_1,1
g16,group_1159,1
g16,fliY_1,1
g16,group_1157,1
g16,kipR,1
g16,group_1156,1
g16,potB_4,1
g16,cbf2,1
g16,group_1153,1
g16,pheA,1
g16,group_1152,1
g16,dppD_2,1
g16,group_1150,1
g16,ousW_2,1
g16,mntB_2,1
g16,mntB_1,1
g16,dapD,1
g16,rhaS_6,1
g16,group_1144,1
g16,sugB_3,1
g16,group_1143,1
g16,gltR,1
g16,ydaD,1
g16,sigJ,1
g16,group_1142,1
g16,ycjP_1,1
g16,sugB_5,1
g16,aroE_3,1
g16,aviRb,1
g16,ycjO_7,1
g16,nanR_5,1
g16,group_1137,1
g16,ydjP,1
g16,dasC_2,1
g16,livH_1,1
g16,group_1133,1
g16,group_1132,1
g16,potB_3,1
g16,ngcG_3,1
g16,bamD,1
g16,dasC_4,1
g16,cysW_1,1
g16,cysT,1
g16,ribX,1
g16,folP,1
g16,garR_2,1
g16,group_1129,1
g16,cmpR_2,1
g16,prkA,1
g16,group_1127,1
g16,group_1124,1
g16,group_1123,1
g16,mmgB,1
g16,dhaA,1
g16,ada,1
g16,group_1121,1
g16,group_1120,1
g16,sugB_1,1
g16,group_1113,1
g16,atpG,1
g16,yeeZ,1
g16,panC,1
g16,potB_1,1
g16,group_1108,1
g16,group_1107,1
g16,group_1103,1
g16,prmC_3,1
g16,group_1102,1
g16,group_1101,1
g16,melD_5,1
g16,lgoR,1
g16,motA,1
g16,ctaE_2,1
g16,glxR_4,1
g16,dasC_9,1
g16,group_1094,1
g16,ribN_5,1
g16,ngcG_6,1
g16,group_1093,1
g16,ttcA,1
g16,cysW_2,1
g16,virB9_1,1
g16,fixP_1,1
g16,ugpA,1
g16,group_1092,1
g16,ycjO_1,1
g16,group_1088,1
g16,gspK,1
g16,group_1087,1
g16,group_1086,1
g16,araB_1,1
g16,ctaC_2,1
g16,dapA_7,1
g16,ku_5,1
g16,ampR,1
g16,melR_2,1
g16,yjhB,1
g16,glxR_1,1
g16,dasB,1
g16,lacF_7,1
g16,gtaB_2,1
g16,ycf3,1
g16,livH_4,1
g16,ribN_4,1
g16,argB,1
g16,ousW_1,1
g16,group_1083,1
g16,qorB,1
g16,gcvA_4,1
g16,carD,1
g16,group_1082,1
g16,group_1081,1
g16,group_1080,1
g16,dmlR_14,1
g16,hdfR_9,1
g16,hexR_2,1
g16,yddG,1
g16,group_1077,1
g16,parB,1
g16,pgrR_13,1
g16,catE,1
g16,group_1076,1
g16,blh_2,1
g16,livH_2,1
g16,gcvA_5,1
g16,osmX,1
g16,hcaR_1,1
g16,dapA_2,1
g16,dapA_1,1
g16,rbsB_1,1
g16,dmlR_11,1
g16,gcvA_9,1
g16,hldD_3,1
g16,linX,1
g16,folD_1,1
g16,phnJ,1
g16,sugA_1,1
g16,hdfR_1,1
g16,pgrR_16,1
g16,oxyR_4,1
g16,murQ,1
g16,pgrR_11,1
g16,cysL,1
g16,group_1070,1
g16,group_1067,1
g16,pld1_2,1
g16,group_1066,1
g16,folD_3,1
g16,aroE_2,1
g16,dmlR_4,1
g16,dmlR_3,1
g16,lacF_2,1
g16,group_1065,1
g16,ku_1,1
g16,ycjP_2,1
g16,group_1062,1
g16,group_1061,1
g16,sucD,1
g16,iolE_2,1
g16,group_1060,1
g16,kce_2,1
g16,pgrR_5,1
g16,pgrR_2,1
g16,melD_2,1
g16,group_1058,1
g16,cbl,1
g16,rpoH_2,1
g16,yedA,1
g16,group_1052,1
g16,mcl2,1
g16,dapF,1
g16,trxB_2,1
g16,group_1051,1
g16,group_1050,1
g16,ycjO_4,1
g16,gtaB_1,1
g16,group_1049,1
g16,ycjO_2,1
g16,rhaR_3,1
g16,dmlR_2,1
g16,phnD2,1
g16,group_1045,1
g16,pgrR_12,1
g16,dppC_4,1
g16,group_1044,1
g16,gloB_1,1
g16,gcvA_6,1
g16,pgrR_10,1
g16,ribN_3,1
g16,oxyR_2,1
g16,rhaS_5,1
g16,melD_4,1
g16,gcvA_1,1
g16,rmlA,1
g16,dmlR_12,1
g16,nagK,1
g16,argF,1
g16,potH_3,1
g16,gnl,1
g16,group_1040,1
g16,pqqB,1
g16,ribN_1,1
g16,group_1035,1
g16,group_1034,1
g16,accD,1
g16,pcpR,1
g16,group_1033,1
g16,group_1032,1
g16,group_1031,1
g16,phzF_2,1
g16,phzF_1,1
g16,group_1026,1
g16,gsiD_2,1
g16,paaX,1
g16,lacF_1,1
g16,group_1025,1
g16,yehZ,1
g16,group_1024,1
g16,group_1022,1
g16,fieF,1
g16,mutM,1
g16,rbsK,1
g16,dgoK1_2,1
g16,dmlR_8,1
g16,group_1021,1
g16,rfuD_1,1
g16,gltC,1
g16,gsiC_8,1
g16,group_1020,1
g16,gsiC_4,1
g16,ltnD,1
g16,arcA_3,1
g16,group_1016,1
g16,tsf,1
g16,sugA_4,1
g16,yahB,1
g16,hdfR_2,1
g16,ddpC_2,1
g16,dppB_2,1
g16,rcsC_2,1
g16,group_1014,1
g16,oppB,1
g16,group_1009,1
g16,group_1008,1
g16,tyrC,1
g16,gsiC_10,1
g16,scrK_2,1
g16,group_1007,1
g16,araA,1
g16,yadG,1
g16,melD_3,1
g16,nodD2_1,1
g16,group_1006,1
g16,hldD_1,1
g16,etfA,1
g16,hemC,1
g16,group_1003,1
g16,eryC,1
g16,group_1001,1
g16,group_998,1
g16,group_997,1
g16,thpA,1
g16,group_996,1
g16,syrM1_2,1
g16,kdgK,1
g16,truB,1
g16,era,1
g16,lacF_3,1
g16,hflC,1
g16,group_994,1
g16,mhqO_1,1
g16,melD_7,1
g16,gcvA_7,1
g16,group_990,1
g16,group_989,1
g16,gsiC_5,1
g16,group_986,1
g16,group_985,1
g16,ydjH_1,1
g16,melD_6,1
g16,cntI_2,1
g16,aes_1,1
g16,iolE_1,1
g16,yehX,1
g16,xerD_3,1
g16,rhaS_8,1
g16,group_977,1
g16,group_976,1
g16,rarD,1
g16,pyrB,1
g16,metF,1
g16,ngcG_2,1
g16,group_974,1
g16,yjiE,1
g16,dgoK1_1,1
g16,rbsB_3,1
g16,cmpR_1,1
g16,group_973,1
g16,group_972,1
g16,coxM,1
g16,rihA_4,1
g16,fdhC,1
g16,fabD,1
g16,dmlR_7,1
g16,group_971,1
g16,yijE,1
g16,group_970,1
g16,group_969,1
g16,group_968,1
g16,group_966,1
g16,pgrR_6,1
g16,potB_2,1
g16,group_965,1
g16,group_964,1
g16,hmuT,1
g16,group_962,1
g16,hdfR_7,1
g16,rbsB_7,1
g16,lacF_6,1
g16,ybhN_2,1
g16,lacF_5,1
g16,glsA,1
g16,rbsC_17,1
g16,gsiC_3,1
g16,dmlR_1,1
g16,yfiY,1
g16,group_958,1
g16,group_957,1
g16,yajO_4,1
g16,ctaB,1
g16,group_956,1
g16,paoB_2,1
g16,rbsB_5,1
g16,group_954,1
g16,dppC_1,1
g16,group_953,1
g16,gbpR_2,1
g16,rbsB_2,1
g16,eryD_4,1
g16,accA,1
g16,rihB,1
g16,oxyR_3,1
g16,cysD_3,1
g16,group_950,1
g16,cobD,1
g16,group_948,1
g16,group_947,1
g16,pta_1,1
g16,rhaS_3,1
g16,group_945,1
g16,rbsC_6,1
g16,malT_2,1
g16,htpX,1
g16,ghrA_2,1
g16,alsB,1
g16,ubiA,1
g16,acsE,1
g16,group_941,1
g16,group_940,1
g16,scrK_1,1
g16,mdh_2,1
g16,rsmI,1
g16,glyQ,1
g16,pip,1
g16,group_938,1
g16,ytfQ,1
g16,dapA_3,1
g16,rbsC_1,1
g16,group_930,1
g16,gsiA_6,1
g16,group_929,1
g16,group_927,1
g16,pdxA2_2,1
g16,aptB,1
g16,cysK1,1
g16,group_925,1
g16,group_924,1
g16,group_923,1
g16,group_921,1
g16,group_920,1
g16,dppB_4,1
g16,yjfF,1
g16,purR_3,1
g16,group_918,1
g16,rfuD_2,1
g16,group_916,1
g16,fabH,1
g16,lipA,1
g16,cdhR_3,1
g16,czcD,1
g16,group_915,1
g16,fgd1,1
g16,group_914,1
g16,group_909,1
g16,rbsC_22,1
g16,murB,1
g16,arcC2,1
g16,siaP_2,1
g16,group_905,1
g16,acoB,1
g16,eryD_2,1
g16,rbsC_21,1
g16,corA_2,1
g16,tolQ_1,1
g16,cdhR_4,1
g16,yhbU,1
g16,siaP_3,1
g16,group_904,1
g16,group_903,1
g16,oppF_3,1
g16,group_899,1
g16,aes_2,1
g16,thrB,1
g16,group_898,1
g16,deoR_2,1
g16,rbsC_14,1
g16,gbpR_1,1
g16,denD_2,1
g16,group_896,1
g16,gcvA_8,1
g16,group_895,1
g16,ycjG,1
g16,group_894,1
g16,btuD_10,1
g16,group_893,1
g16,group_892,1
g16,group_891,1
g16,denD_1,1
g16,deoR_4,1
g16,iolG_9,1
g16,rbsC_19,1
g16,group_888,1
g16,group_887,1
g16,rbsC_18,1
g16,group_886,1
g16,oppD_2,1
g16,group_885,1
g16,galE_4,1
g16,nuoH_1,1
g16,galE_1,1
g16,sugA_3,1
g16,rbsC_7,1
g16,group_884,1
g16,group_881,1
g16,rbsB_6,1
g16,group_880,1
g16,group_879,1
g16,kdsD_1,1
g16,group_877,1
g16,group_876,1
g16,group_875,1
g16,rclR_1,1
g16,yqjG,1
g16,group_869,1
g16,group_868,1
g16,group_867,1
g16,rbsC_23,1
g16,group_866,1
g16,ydjH_3,1
g16,tmpC,1
g16,hslO,1
g16,rluC,1
g16,group_865,1
g16,group_861,1
g16,cdhR_1,1
g16,pta_2,1
g16,group_860,1
g16,rbsC_11,1
g16,lsrB_2,1
g16,dhaK2,1
g16,gutB_2,1
g16,group_859,1
g16,idhA,1
g16,group_855,1
g16,cobS,1
g16,group_854,1
g16,yhdN_2,1
g16,iolG_7,1
g16,group_853,1
g16,comC,1
g16,yhdN_1,1
g16,group_852,1
g16,ipsA,1
g16,qmcA,1
g16,group_851,1
g16,group_850,1
g16,surA,1
g16,group_849,1
g16,yhfQ,1
g16,group_845,1
g16,group_844,1
g16,rbsC_12,1
g16,lsrD,1
g16,dppB_1,1
g16,malK_12,1
g16,group_843,1
g16,afr_2,1
g16,dppB_10,1
g16,group_842,1
g16,group_841,1
g16,group_840,1
g16,group_839,1
g16,rbsC_10,1
g16,lsrB_1,1
g16,group_837,1
g16,group_836,1
g16,cydB,1
g16,araH_2,1
g16,dppB_9,1
g16,group_835,1
g16,eryD_1,1
g16,cdhR_2,1
g16,yjmC_2,1
g16,arcB,1
g16,group_834,1
g16,lsrR,1
g16,tdcB,1
g16,group_833,1
g16,deoC_1,1
g16,group_832,1
g16,rbsC_2,1
g16,ccpA_3,1
g16,group_827,1
g16,hpr,1
g16,cytR_4,1
g16,nadE_1,1
g16,group_825,1
g16,yhdW_3,1
g16,gap,1
g16,group_824,1
g16,ugpC_12,1
g16,group_823,1
g16,ispH,1
g16,group_822,1
g16,rpoA,1
g16,group_821,1
g16,siaP_4,1
g16,group_820,1
g16,rbsC_5,1
g16,group_816,1
g16,group_815,1
g16,pldB,1
g16,group_814,1
g16,frlB_2,1
g16,group_813,1
g16,group_812,1
g16,hemB,1
g16,yitJ,1
g16,degA_3,1
g16,gcvA_10,1
g16,group_807,1
g16,galM,1
g16,lgoD,1
g16,group_806,1
g16,rsmC,1
g16,group_805,1
g16,lacF_4,1
g16,cobU,1
g16,group_804,1
g16,pld1_1,1
g16,glk,1
g16,rgtE,1
g16,purR_6,1
g16,ilvC,1
g16,lsrC,1
g16,tauA,1
g16,iolG_1,1
g16,adh_1,1
g16,yfiZ,1
g16,glmS_2,1
g16,group_794,1
g16,noc_7,1
g16,rbsR_3,1
g16,COQ5_5,1
g16,nodD2_3,1
g16,group_793,1
g16,group_792,1
g16,group_791,1
g16,potD_1,1
g16,ytfT,1
g16,cytR_5,1
g16,yhdW_2,1
g16,group_785,1
g16,rbsC_4,1
g16,sbp_1,1
g16,ompA,1
g16,thiB,1
g16,oppD_6,1
g16,pdxA,1
g16,prfB,1
g16,group_782,1
g16,gpr,1
g16,group_781,1
g16,group_780,1
g16,group_779,1
g16,group_778,1
g16,ugpC_4,1
g16,group_777,1
g16,exuR_1,1
g16,btuD_1,1
g16,rhaS_7,1
g16,group_768,1
g16,mshA_16,1
g16,dnaX,1
g16,yfhA_2,1
g16,yhdW_1,1
g16,group_767,1
g16,yajO_5,1
g16,asd2,1
g16,sphX,1
g16,group_765,1
g16,nagZ,1
g16,degA_2,1
g16,cysA_2,1
g16,cpoB_2,1
g16,hemH,1
g16,fliG,1
g16,ropA_2,1
g16,group_761,1
g16,ftsZ_1,1
g16,group_760,1
g16,group_759,1
g16,xylF,1
g16,group_758,1
g16,rbsR_1,1
g16,group_755,1
g16,futA1,1
g16,lpxK,1
g16,cysK_2,1
g16,tgnB_1,1
g16,group_754,1
g16,dppB_12,1
g16,adhC2,1
g16,group_751,1
g16,ccpA_6,1
g16,group_750,1
g16,pyrC_2,1
g16,rbsC_20,1
g16,tas,1
g16,plsX,1
g16,nuoH_2,1
g16,group_749,1
g16,group_748,1
g16,yfhA_1,1
g16,luxA,1
g16,fbaA,1
g16,cbpA,1
g16,acoA_1,1
g16,opuAA_1,1
g16,group_746,1
g16,yjmC_1,1
g16,rbsC_15,1
g16,gshB_1,1
g16,group_745,1
g16,pdxA2_1,1
g16,rbsC_25,1
g16,purK,1
g16,cheB_6,1
g16,msiK_2,1
g16,yajO_2,1
g16,group_742,1
g16,purR_5,1
g16,fbp,1
g16,ocd,1
g16,kamA,1
g16,group_741,1
g16,group_740,1
g16,purR_2,1
g16,group_736,1
g16,hisC_4,1
g16,group_735,1
g16,purR_7,1
g16,mshA_14,1
g16,group_734,1
g16,cheB_2,1
g16,group_730,1
g16,group_729,1
g16,ropA_1,1
g16,ipdC_2,1
g16,group_726,1
g16,group_725,1
g16,bepA_1,1
g16,group_724,1
g16,malK_8,1
g16,btuD_12,1
g16,iolG_10,1
g16,lpxD,1
g16,yciC_1,1
g16,rbsC_9,1
g16,group_718,1
g16,ugpC_3,1
g16,mepA,1
g16,emrA_3,1
g16,malK_7,1
g16,lnrL_2,1
g16,cheB_4,1
g16,group_713,1
g16,ligC,1
g16,ugpC_2,1
g16,hmuU_1,1
g16,chvE,1
g16,yjmC_3,1
g16,purM,1
g16,group_712,1
g16,rafR,1
g16,group_710,1
g16,group_709,1
g16,potA_1,1
g16,rfbB,1
g16,btuD_19,1
g16,group_706,1
g16,group_705,1
g16,gutB_1,1
g16,sugC_2,1
g16,paaE,1
g16,group_700,1
g16,metN,1
g16,hrcA,1
g16,group_699,1
g16,nadA,1
g16,acr3,1
g16,potA_4,1
g16,odh,1
g16,cbbA,1
g16,melR_1,1
g16,group_696,1
g16,group_695,1
g16,prfA,1
g16,group_692,1
g16,yejB,1
g16,pheS,1
g16,frcC_2,1
g16,group_691,1
g16,flhB,1
g16,group_690,1
g16,group_689,1
g16,queA,1
g16,group_688,1
g16,iolG_3,1
g16,ugpC_1,1
g16,msmX_8,1
g16,group_686,1
g16,group_685,1
g16,ugpC_9,1
g16,group_684,1
g16,group_682,1
g16,group_681,1
g16,pyrD,1
g16,hflK,1
g16,ydiK_2,1
g16,apsD_2,1
g16,msmX_1,1
g16,group_677,1
g16,mshA_11,1
g16,dhaD,1
g16,spuD,1
g16,group_674,1
g16,group_673,1
g16,tsaD,1
g16,ilvE_2,1
g16,dcd,1
g16,mshA_5,1
g16,iolG_12,1
g16,hcr,1
g16,ribBA,1
g16,mraY,1
g16,spuE,1
g16,group_668,1
g16,group_664,1
g16,ychF,1
g16,ctaA,1
g16,group_662,1
g16,group_661,1
g16,macA_2,1
g16,group_660,1
g16,group_658,1
g16,hisC_5,1
g16,group_657,1
g16,group_656,1
g16,takP,1
g16,wbiB,1
g16,malK_10,1
g16,msmX_6,1
g16,yciC_3,1
g16,group_652,1
g16,gsiC_9,1
g16,iolG_6,1
g16,ugpC_7,1
g16,hpd,1
g16,ugpC_13,1
g16,leuB,1
g16,hisC_1,1
g16,carE,1
g16,group_650,1
g16,rebD,1
g16,Vejaci,1
g16,ybhR,1
g16,flgI,1
g16,group_647,1
g16,pucG,1
g16,group_643,1
g16,group_642,1
g16,dnaN_2,1
g16,ald_3,1
g16,ugpC_11,1
g16,group_640,1
g16,nemA,1
g16,mdtE,1
g16,recF_4,1
g16,chaA_3,1
g16,mmpA,1
g16,group_637,1
g16,group_636,1
g16,dnaJ_2,1
g16,group_634,1
g16,group_633,1
g16,iolG_8,1
g16,tqsA_2,1
g16,tgt,1
g16,yhdY_1,1
g16,mnmC_1,1
g16,btuC_2,1
g16,rfuC_3,1
g16,group_624,1
g16,group_623,1
g16,group_622,1
g16,pepE,1
g16,iolG_5,1
g16,btuD_9,1
g16,msiK_1,1
g16,lldD_1,1
g16,ldc,1
g16,alr,1
g16,group_619,1
g16,group_618,1
g16,group_615,1
g16,group_614,1
g16,potA_10,1
g16,glnL,1
g16,acdA_1,1
g16,group_610,1
g16,lldD_2,1
g16,mdh_1,1
g16,group_609,1
g16,yjiA_3,1
g16,group_607,1
g16,group_606,1
g16,xdh,1
g16,anmK,1
g16,dgoD_1,1
g16,group_605,1
g16,rnd_1,1
g16,group_604,1
g16,dacD,1
g16,ftsW,1
g16,bepF_1,1
g16,malK_2,1
g16,ybhS,1
g16,bepF_3,1
g16,group_600,1
g16,aspC_2,1
g16,agaAII,1
g16,ydcS,1
g16,acdA_2,1
g16,group_598,1
g16,group_597,1
g16,hipO_3,1
g16,group_594,1
g16,group_592,1
g16,hipO_2,1
g16,ycaD_1,1
g16,amiC_2,1
g16,group_588,1
g16,yteT_1,1
g16,group_585,1
g16,tyrB,1
g16,group_584,1
g16,xlnD,1
g16,gci_2,1
g16,gci_1,1
g16,group_583,1
g16,hipO_1,1
g16,group_582,1
g16,group_579,1
g16,livK,1
g16,sotB,1
g16,btuD_5,1
g16,group_577,1
g16,dxr,1
g16,ydiK_3,1
g16,group_573,1
g16,group_571,1
g16,group_569,1
g16,serC,1
g16,group_568,1
g16,group_567,1
g16,group_566,1
g16,group_565,1
g16,bshA_2,1
g16,phaA,1
g16,hemW,1
g16,group_561,1
g16,doeA_1,1
g16,iolG_13,1
g16,metZ_2,1
g16,group_560,1
g16,ycaD_2,1
g16,arnB,1
g16,pbuE,1
g16,group_559,1
g16,kbl,1
g16,mdtA_3,1
g16,group_558,1
g16,group_557,1
g16,group_556,1
g16,group_555,1
g16,sfnC,1
g16,yliI_2,1
g16,aruH,1
g16,nuoD,1
g16,dapE_1,1
g16,group_543,1
g16,group_542,1
g16,atzC,1
g16,uctC_2,1
g16,group_537,1
g16,sucC,1
g16,fsr,1
g16,yihS,1
g16,group_534,1
g16,group_531,1
g16,lpxB,1
g16,gci_4,1
g16,group_530,1
g16,group_529,1
g16,yehY,1
g16,carA_3,1
g16,group_524,1
g16,pepT_2,1
g16,nepI_2,1
g16,emrA_4,1
g16,ttgG,1
g16,flgE,1
g16,group_523,1
g16,group_522,1
g16,uxuA,1
g16,group_521,1
g16,nepI_1,1
g16,nagC_1,1
g16,group_518,1
g16,hemA,1
g16,ubiL_2,1
g16,group_514,1
g16,group_511,1
g16,pfp,1
g16,group_510,1
g16,nqo4,1
g16,xylH_1,1
g16,group_509,1
g16,group_507,1
g16,group_506,1
g16,alaC,1
g16,group_502,1
g16,group_498,1
g16,group_497,1
g16,trpB,1
g16,deoB,1
g16,coaBC,1
g16,group_496,1
g16,rfnT,1
g16,lysN_1,1
g16,pglA,1
g16,group_493,1
g16,nagC_3,1
g16,group_490,1
g16,aaeA_2,1
g16,group_489,1
g16,mshA_9,1
g16,group_488,1
g16,aatB_2,1
g16,group_486,1
g16,group_485,1
g16,mltG,1
g16,ycaD_3,1
g16,group_480,1
g16,group_479,1
g16,group_478,1
g16,bcr_2,1
g16,group_476,1
g16,group_475,1
g16,oat2,1
g16,rlmN,1
g16,cfa_2,1
g16,group_472,1
g16,thcD,1
g16,csd_1,1
g16,hipA_1,1
g16,group_471,1
g16,group_465,1
g16,group_463,1
g16,group_462,1
g16,group_459,1
g16,sucB_2,1
g16,group_458,1
g16,ilvA,1
g16,gudX,1
g16,hutI,1
g16,mshA_2,1
g16,hyuC,1
g16,soxB_1,1
g16,group_456,1
g16,amiC_3,1
g16,group_455,1
g16,ispG,1
g16,dadA1_2,1
g16,tyrS,1
g16,group_450,1
g16,cobL,1
g16,group_449,1
g16,cfa_1,1
