gene,g21,g22,g23,g24,g25,g26,g27,g31,g32,g33,g34,g35,g36,g37,g39,g41,g43,g44,g45
group_4071-group_5215-group_3501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
group_2618-group_5215-group_5559,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_4126-group_5218-group_4125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
group_4135-group_5219-group_4271,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
group_4135-group_5219-group_2622,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
group_4135-group_5219-ltrA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
rspR_7-group_5219-group_5467,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
group_4160-group_5219-group_5784,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
hcr_2-group_5220-group_4136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
group_2790-group_5221-group_4012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_645-group_5221-ompR_4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
group_4147-group_5222-group_4168,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
group_4147-group_5222-group_5215,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
group_4147-group_5222-group_5768,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1
group_4147-group_5222-group_5899,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
group_4148-group_5223-group_538,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1
group_1758-group_5223-group_538,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
group_538-group_5223-group_5457,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
group_4151-group_5224-group_5443,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1
group_3523-group_5226-group_5787,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
group_4154-group_5226-group_3222,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
group_4166-group_5227-ros_4~~~ros_2~~~ros_3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
group_4166-group_5227-group_6449,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_4558-group_5228-group_5839,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
group_2928-group_5229-group_4171,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
group_4171-group_5229-hcaB_7,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1
group_4171-group_5229-group_5452,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_4171-group_5229-group_6369,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_4177-kup_4~~~kup_7-group_4179,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1
kup_2~~~kup_3~~~kup_5-kup_4~~~kup_7-group_641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_4182-hdfR_5~~~gcvA_14-group_4166,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
group_4182-hdfR_5~~~gcvA_14-ros_4~~~ros_5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_763-pksS_2~~~penM-vdh_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_2243-pksS_2~~~penM-group_5638,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
group_4204-pksS_2~~~penM-vdh_2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
group_5638-pksS_2~~~penM-vdh_2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
vdh_2-pksS_2~~~penM-hmp_2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
group_4218-group_5230-group_5858,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
group_4218-group_5230-kup_2~~~kup_3~~~kup_5,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1
group_1520-group_5231-group_5897,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_1995-group_5231-group_5897,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
dadD_1~~~mtaD-group_5231-group_5897,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1
group_4236-group_5233-group_4922,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
group_4951-group_5234-acdS,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
group_4951-group_5234-group_4243,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
acdS-group_5234-group_5871,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
group_4250-zntB-caiA~~~dmdC_1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
caiA~~~dmdC_1-zntB-group_5804,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
group_4277-group_5239-group_5402,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1
group_5402-group_5239-group_2146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_5402-group_5239-group_3222,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
group_4307-group_5241-group_438,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
group_4307-group_5241-group_5817,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
group_4310-group_5245-group_5924,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0
group_5924-group_5245-group_6064,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1
xpkA-group_5248-gcvT_2~~~gcvT_3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
group_5248-gcvT_2~~~gcvT_3-group_291,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
group_1073-ftsI_2~~~ftsI_1-mrcA_2~~~ftsI_2~~~mrcA_1~~~mrcA_3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_4799-ftsI_2~~~ftsI_1-mrcA_2~~~ftsI_2~~~mrcA_1~~~mrcA_3,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_3566-kefC_2~~~kefC_1-paoC_1~~~paoB_4~~~paoB_3~~~paoB_1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_3231-kefC_2~~~kefC_1-paoC_1~~~paoB_4~~~paoB_3~~~paoB_1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0
group_3534-kefC_2~~~kefC_1-paoC_1~~~paoB_4~~~paoB_3~~~paoB_1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
paoC_1~~~paoB_4~~~paoB_3~~~paoB_1-kefC_2~~~kefC_1-group_5252,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
paoC_1~~~paoB_4~~~paoB_3~~~paoB_1-kefC_2~~~kefC_1-group_5839,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
kefC_2~~~kefC_1-group_5252-group_5839,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
group_3566-group_5252-group_5839,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_3534-group_5252-group_5839,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
group_3979-fhuA_2~~~fhuA_1~~~fhuA_3-rhaS_1~~~rhaS_5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
rhaS_1~~~rhaS_5-fhuA_2~~~fhuA_1~~~fhuA_3-group_5012,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0
group_4821-acxA-acxB,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1
group_1149-acxA-acxB,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0
group_5083-katG-mdtL,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
group_920-katG-mdtL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
mdtL-katG-ald_4~~~betB_6~~~ald_1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_1138-group_5254-group_5361,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
group_1693-group_5254-group_5361,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1
group_4348-recG-group_921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
group_4348-recG-group_2795,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
group_3080-group_5257-ant1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
rep_1~~~uvrD-group_5257-ant1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
group_5257-rep_1~~~uvrD-group_2183,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
group_2183-rep_1~~~uvrD-group_3080,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
oppF_4~~~oppF_1-nanR_1~~~nanR_7-asnB_2,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1
asnB_2-nanR_1~~~nanR_7-group_5263,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
group_4373-recJ-hom,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
hom-recJ-group_1222,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
group_4377-group_5264-group_4378,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0
group_4378-group_5264-takP,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
group_4378-group_5264-yagA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
group_4378-group_5264-group_6450,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
group_4047-group_5266-group_5899,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
group_5838-group_5266-group_5899,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1
group_4381-ybaL_1~~~ybaL_2~~~ybaL-group_1114,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
iolG_14~~~iolG_16-group_5268-group_1162,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
iolG_14~~~iolG_16-group_5268-ino1~~~ino1_2~~~ino1_1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0
group_2696-group_5273-pgrR_12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pgrR_12-group_5273-group_3450,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0
group_3450-group_5273-group_5046,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_4406-hlyB~~~ltxB-group_5405,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
group_2804-group_5276-group_4951,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
group_4410-group_5276-group_2309,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1
group_4410-group_5276-group_6345,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
group_4410-group_5277-group_4951,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1
group_4410-group_5277-group_5871,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
mrpC~~~mrpB-mrpA_2~~~mrpA~~~mrpA_1-group_3584,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0
mrpC~~~mrpB-mrpA_2~~~mrpA~~~mrpA_1-msrB_1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1
group_4425-group_5280-group_3297,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
merA-pdhD~~~merA-group_1099,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gcvA_9-oxyS-nanT_2~~~nanT_1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1
group_4899-group_5283-group_5901,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
group_2863-group_5283-group_5901,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_3215-group_5283-group_5901,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_3423-group_5283-group_5901,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1
leuB_2~~~ttuC-gabD_1~~~betB_4~~~betB_5-puuB_5~~~puuB_1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1
leuB_2~~~ttuC-gabD_1~~~betB_4~~~betB_5-hadL,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
ddpF_1~~~gsiA_9-oppD_6~~~oppD_3-gsiD_8,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0
group_4974-group_5290-group_4265,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_4974-group_5290-rclA~~~sthA_1~~~rclA_2,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
glnG-sasA_4~~~sasA_3~~~sasA_5-group_4416,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1
glnG-sasA_4~~~sasA_3~~~sasA_5-ntrC_2~~~ntrC~~~norR_1~~~ntrC_1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0
group_4503-group_5292-group_5091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
csoR-group_5294-group_6453,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
noc_3~~~noc_2-group_5301-group_3535,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
noc_3~~~noc_2-group_5301-nagR_1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
group_4533-group_5302-group_4600,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1
group_4533-group_5302-group_4466,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0
group_4540-maiA_1~~~maiA_2-group_3831,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1
group_4540-maiA_1~~~maiA_2-gltC,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
group_4546-pcpR_3~~~pcpR_1-group_3532,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
group_4546-pcpR_3~~~pcpR_1-yidZ,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
mprB_2~~~resE-group_5308-group_2509,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1
group_4683-group_5308-group_2509,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
group_4570-pgk-group_1643,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_1643-pgk-group_4248,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_4577-group_5311-group_5407,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1
group_4577-group_5311-group_5408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_4577-group_5311-group_5925,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
ompA-msbA_2~~~bmrA~~~msbA_1~~~msbA_3-rpmE,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
frzE~~~rcsC_1-cheB_4~~~cheB_5-group_4202,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frzE~~~rcsC_1-cheB_4~~~cheB_5-group_6234,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
oxyR_4-iolX-aroQ_3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1
group_3400-group_5328-group_5329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_5329-group_5328-group_5904,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
glnL-ntrC_2~~~ntrC~~~norR_1~~~ntrC_1-group_4416,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1
glnL-ntrC_2~~~ntrC~~~norR_1~~~ntrC_1-sasA_4~~~sasA_3~~~sasA_5,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0
group_4670-puuD-group_44,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
rhaR_9~~~rhaR_6~~~rhaR_4-fyuA~~~ampG_2~~~ampG~~~btuB_3-group_5905,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
group_4673-adhT_2~~~adhT_3~~~adhT_1-group_4672,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0
group_4672-adhT_2~~~adhT_3~~~adhT_1-group_4729,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
group_4047-oppD_9~~~gsiA_8~~~oppF_5-gsiD_6~~~gsiD_10~~~gsiD_5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
dmlR_4-oppD_9~~~gsiA_8~~~oppF_5-gsiD_6~~~gsiD_10~~~gsiD_5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gstB_2-gcvA_4-group_4741,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_4741-gcvA_4-group_3488,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
araH_2~~~rbsC_13-group_5331-paoC_2~~~paoC_1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_4681-group_5332-group_4682,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
group_4681-group_5332-group_4214,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_3532-group_5335-blaP_2~~~bla,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
yidZ-group_5335-blaP_2~~~bla,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
group_4703-comR_2~~~comR_3-group_4953,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0
group_4703-comR_2~~~comR_3-group_5410,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1
group_750-group_5336-group_429,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
group_1162-ino1~~~ino1_2~~~ino1_1-pspA,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
pspA-ino1~~~ino1_2~~~ino1_1-group_5268,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0
group_4723-dmlR_5-azoR1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
group_5024-cckA_1~~~cckA_2~~~cckA-psuG,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
group_5024-cckA_1~~~cckA_2~~~cckA-group_3978,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
cheB_3~~~todT_1~~~todT_3-pgrR_2~~~pgrR_12~~~pgrR_13-golD_1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
group_4731-group_5341-tetA_2,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
group_4731-group_5341-group_5091,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
nirK-group_5342-group_5098,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
nirK-group_5342-group_1636,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1
group_4751-group_5344-group_2032,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ku_2-group_5347-group_5055,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
ku_2-group_5347-COQ5_2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sufS-blh_2~~~blh_3-siaT_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sufS-blh_2~~~blh_3-group_3980,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
sufS-blh_2~~~blh_3-group_3978,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1
sufS-blh_2~~~blh_3-perR_2~~~perR_1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
ramA-group_5352-potB_1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1
potB_1-group_5352-group_2921,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
group_4797-yokD-group_3233,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_1057-group_5357-sasA_1~~~sasA_4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_4802-pgrR_4~~~pgrR_10~~~pgrR_12-ycdF~~~fabG_15,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1
group_4802-pgrR_4~~~pgrR_10~~~pgrR_12-group_3070,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
btsR~~~cheB_3-group_5359-group_4559,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0
group_4559-group_5359-group_5358,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1
xsc-group_5360-pta,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1
xsc_1~~~xsc_2~~~xsc-group_5360-pta,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
bacC_4~~~bacC_1-pcpR_2~~~pcpR_1-group_3981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bacC_4~~~bacC_1-pcpR_2~~~pcpR_1-group_5533,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
group_5533-pcpR_2~~~pcpR_1-group_5880,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1
prsE_5~~~prsE_3-prsD_4~~~prsD_5~~~prsD_2-group_1205,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpe_2-group_5362-purB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
rpe_2-group_5362-group_5510,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1
nagK-cnbH_1~~~cnbH_2-group_4846,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
nagK-cnbH_1~~~cnbH_2-group_1256,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
group_4182-hmp_1~~~hmp_3-group_4279,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
group_4182-hmp_1~~~hmp_3-group_5939,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
group_4182-hmp_1~~~hmp_3-group_6235,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
group_4279-hmp_1~~~hmp_3-group_5910,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
group_5910-hmp_1~~~hmp_3-group_5939,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1
group_1421-rcsC_5~~~rcsC_12-group_470,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5107-group_5364-group_5911,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
group_5911-group_5364-group_6358,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
group_5911-group_5364-group_6454,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_4073-group_5365-group_5911,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
aqpZ2_1~~~aqpZ2_2-group_5365-group_5911,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1
group_4884-ftsP_2-alsT_2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
klcA-group_5367-group_5904,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1
klcA-group_5367-group_5913,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
klcA-group_5367-group_5914,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
group_4400-group_5368-group_4891,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_4891-group_5368-group_157,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0
argG_2~~~argG_1~~~argG-ydhC~~~mdtL_2~~~slyA_3-group_3838,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
argG_2~~~argG_1~~~argG-ydhC~~~mdtL_2~~~slyA_3-leuC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
group_4915-group_5369-group_5411,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_4916-group_5370-group_5060,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1
group_5060-group_5370-hmo~~~lldD_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
msrB_3-group_5372-group_3286,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
msrB_3-group_5372-trxB_3~~~trxB_1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0
group_2877-ves-group_4921,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
group_4921-ves-group_4441,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1
group_98-group_5373-group_6196,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
btuD_11-btuD_10-trmL,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
petA-btuD_10-trmL,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apbE-hmp_3~~~hmp_2-group_4565,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_4971-fdxB-group_5133,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_4981-group_5378-group_5199,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_4981-group_5378-group_5391,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
group_4981-group_5378-group_5688,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1
group_5052-group_5379-group_5447,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_5052-group_5379-group_5915,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
